split,image_name,image_path,absolute_path,annotation_path,label,class_name
test,29.png,images\test\29.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\29.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\29.h5,1,positive
test,290.png,images\test\290.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\290.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\290.h5,1,positive
test,291.png,images\test\291.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\291.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\291.h5,1,positive
test,292.png,images\test\292.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\292.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\292.h5,1,positive
test,293.png,images\test\293.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\293.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\293.h5,1,positive
test,294.png,images\test\294.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\294.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\294.h5,1,positive
test,295.png,images\test\295.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\295.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\295.h5,1,positive
test,296.png,images\test\296.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\296.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\296.h5,1,positive
test,297.png,images\test\297.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\297.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\297.h5,1,positive
test,298.png,images\test\298.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\298.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\298.h5,1,positive
test,299.png,images\test\299.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\299.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\299.h5,1,positive
test,3.png,images\test\3.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\3.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\3.h5,1,positive
test,30.png,images\test\30.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\30.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\30.h5,1,positive
test,300.png,images\test\300.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\300.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\300.h5,1,positive
test,301.png,images\test\301.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\301.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\301.h5,1,positive
test,302.png,images\test\302.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\302.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\302.h5,1,positive
test,303.png,images\test\303.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\303.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\303.h5,1,positive
test,304.png,images\test\304.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\304.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\304.h5,1,positive
test,305.png,images\test\305.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\305.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\305.h5,1,positive
test,306.png,images\test\306.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\306.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\306.h5,1,positive
test,307.png,images\test\307.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\307.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\307.h5,1,positive
test,308.png,images\test\308.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\308.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\308.h5,1,positive
test,309.png,images\test\309.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\309.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\309.h5,1,positive
test,31.png,images\test\31.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\31.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\31.h5,1,positive
test,310.png,images\test\310.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\310.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\310.h5,1,positive
test,311.png,images\test\311.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\311.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\311.h5,1,positive
test,312.png,images\test\312.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\312.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\312.h5,1,positive
test,313.png,images\test\313.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\313.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\313.h5,1,positive
test,314.png,images\test\314.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\314.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\314.h5,1,positive
test,315.png,images\test\315.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\315.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\315.h5,1,positive
test,316.png,images\test\316.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\316.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\316.h5,1,positive
test,317.png,images\test\317.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\317.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\317.h5,1,positive
test,318.png,images\test\318.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\318.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\318.h5,1,positive
test,319.png,images\test\319.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\319.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\319.h5,1,positive
test,32.png,images\test\32.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\32.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\32.h5,1,positive
test,320.png,images\test\320.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\320.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\320.h5,1,positive
test,321.png,images\test\321.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\321.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\321.h5,1,positive
test,322.png,images\test\322.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\322.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\322.h5,1,positive
test,323.png,images\test\323.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\323.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\323.h5,1,positive
test,324.png,images\test\324.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\324.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\324.h5,1,positive
test,325.png,images\test\325.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\325.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\325.h5,1,positive
test,326.png,images\test\326.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\326.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\326.h5,1,positive
test,327.png,images\test\327.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\327.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\327.h5,1,positive
test,328.png,images\test\328.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\328.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\328.h5,1,positive
test,329.png,images\test\329.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\329.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\329.h5,1,positive
test,33.png,images\test\33.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\33.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\33.h5,1,positive
test,330.png,images\test\330.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\330.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\330.h5,1,positive
test,331.png,images\test\331.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\331.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\331.h5,1,positive
test,332.png,images\test\332.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\332.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\332.h5,1,positive
test,333.png,images\test\333.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\333.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\333.h5,1,positive
test,334.png,images\test\334.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\334.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\334.h5,1,positive
test,335.png,images\test\335.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\335.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\335.h5,1,positive
test,336.png,images\test\336.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\336.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\336.h5,1,positive
test,337.png,images\test\337.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\337.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\337.h5,1,positive
test,338.png,images\test\338.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\338.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\338.h5,1,positive
test,339.png,images\test\339.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\339.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\339.h5,1,positive
test,34.png,images\test\34.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\34.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\34.h5,1,positive
test,340.png,images\test\340.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\340.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\340.h5,1,positive
test,341.png,images\test\341.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\341.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\341.h5,1,positive
test,342.png,images\test\342.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\342.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\342.h5,1,positive
test,343.png,images\test\343.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\343.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\343.h5,1,positive
test,344.png,images\test\344.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\344.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\344.h5,1,positive
test,345.png,images\test\345.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\345.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\345.h5,1,positive
test,346.png,images\test\346.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\346.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\346.h5,1,positive
test,347.png,images\test\347.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\347.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\347.h5,1,positive
test,348.png,images\test\348.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\348.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\348.h5,1,positive
test,349.png,images\test\349.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\349.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\349.h5,1,positive
test,35.png,images\test\35.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\35.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\35.h5,1,positive
test,350.png,images\test\350.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\350.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\350.h5,1,positive
test,351.png,images\test\351.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\351.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\351.h5,1,positive
test,352.png,images\test\352.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\352.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\352.h5,1,positive
test,353.png,images\test\353.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\353.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\353.h5,1,positive
test,354.png,images\test\354.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\354.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\354.h5,1,positive
test,355.png,images\test\355.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\355.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\355.h5,1,positive
test,356.png,images\test\356.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\356.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\356.h5,1,positive
test,357.png,images\test\357.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\357.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\357.h5,1,positive
test,358.png,images\test\358.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\358.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\358.h5,1,positive
test,359.png,images\test\359.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\359.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\359.h5,1,positive
test,36.png,images\test\36.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\36.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\36.h5,1,positive
test,360.png,images\test\360.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\360.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\360.h5,1,positive
test,361.png,images\test\361.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\361.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\361.h5,1,positive
test,362.png,images\test\362.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\362.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\362.h5,1,positive
test,363.png,images\test\363.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\363.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\363.h5,1,positive
test,364.png,images\test\364.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\364.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\364.h5,1,positive
test,365.png,images\test\365.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\365.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\365.h5,1,positive
test,366.png,images\test\366.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\366.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\366.h5,1,positive
test,367.png,images\test\367.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\367.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\367.h5,1,positive
test,368.png,images\test\368.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\368.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\368.h5,1,positive
test,369.png,images\test\369.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\369.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\369.h5,1,positive
test,37.png,images\test\37.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\37.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\37.h5,1,positive
test,370.png,images\test\370.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\370.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\370.h5,1,positive
test,371.png,images\test\371.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\371.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\371.h5,1,positive
test,372.png,images\test\372.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\372.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\372.h5,1,positive
test,373.png,images\test\373.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\373.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\373.h5,1,positive
test,374.png,images\test\374.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\374.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\374.h5,1,positive
test,375.png,images\test\375.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\375.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\375.h5,1,positive
test,376.png,images\test\376.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\376.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\376.h5,1,positive
test,377.png,images\test\377.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\377.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\377.h5,1,positive
test,378.png,images\test\378.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\378.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\378.h5,1,positive
test,379.png,images\test\379.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\379.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\379.h5,1,positive
test,38.png,images\test\38.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\38.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\38.h5,1,positive
test,380.png,images\test\380.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\380.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\380.h5,1,positive
test,381.png,images\test\381.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\381.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\381.h5,1,positive
test,382.png,images\test\382.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\382.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\382.h5,1,positive
test,383.png,images\test\383.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\383.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\383.h5,1,positive
test,384.png,images\test\384.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\384.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\384.h5,1,positive
test,385.png,images\test\385.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\385.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\385.h5,1,positive
